text,label
[TITLE] 10 ôtô bán_chạy hàn_quốc nửa đầu 2020 [TOPIC] otoxemay [COMMENT] vé máy_bay hàn_quốc mua vé hãng kore hãng mặc_dù giá gấp đôi mong việt vững_mạnh,0
[TITLE] sét đánh [TOPIC] thoisu [COMMENT] tai_nạn thương_tâm_mong linh_hồn nạn_nhân siêu_thoát chia buồn gd nạn_nhân mong chính_quyền gd nạn,0
[TITLE] 15 nhà_khoa_học gửi thư chất_vấn vaccine nga [TOPIC] suckhoe [COMMENT] nghi_ngờ xấu cứu tính_mạng sai_sót,0
[TITLE] lập gia_đình mua bảo_hiểm nhân_thọ [TOPIC] kinhdoanh [COMMENT] mua bảo_vệ sức khỏe 34 bệnh_lý nghiêm_trọng khoản tích_lũy hưu gia_đình thai mua gói bảo_hiểm mẹ bầu sanh xong chuyển_đổi bé nha gia_đình mua lo tương_lai,0
[TITLE] bài_tập đốt mỡ thừa cân [TOPIC] suckhoe [COMMENT] ngày_mai tập,0
[TITLE] cá_voi xanh 100 [TOPIC] khoahoc [COMMENT] tui mệt_mỏi lắm ah đại_dương ô_nhiễm tui ngoi,0
[TITLE] bão hướng quảng_bình quảng_ngãi [TOPIC] thoisu [COMMENT] đà_nẵng gồng chống dịch_thương đà_nẵng thương miền trung,0
[TITLE] quảng_nam ngộ_độc pate_minh chay [TOPIC] suckhoe [COMMENT] thông_báo ngưng_sử lỡ mua đem giao_nộp cơ_quan y_tế,0
[TITLE] cuộc_sống nhạc_sĩ khiếm_thị thanh_bình [TOPIC] giaitri [COMMENT] vợ_chồng tướng_phu thê_chúc hai hạnh_phúc,0
[TITLE] bale trở tottenham [TOPIC] thethao [COMMENT] moura chất_lượng nhường_cánh bale_bó đá hộ_công lưng kane xộc thẳng vòng cấm tot tiền_vệ kiểu modric chí_ít erikson,0
[TITLE] chàng trai việt duy_nhất bốn 9 0 ielts [TOPIC] giaoduc [COMMENT] thi 20 8 5 cảm_giác thất_bại khâm_phục cầu toàn kiên_trì đích_nhắm sự_nghiệp trước_mắt giảng_dạy học_sinh hưởng lợi kinh_nghiệm thi giỏi tiếng truyền_lửa đam_mê,0
[TITLE] 7 ngộ_độc pate_minh chay thở máy [TOPIC] suckhoe [COMMENT] cơ_quan_chức_năng,0
[TITLE] kiểm_tra tiết học_sinh thcs thpt [TOPIC] giaoduc [COMMENT] học_sinh khôg hệ_thốg kiến_thức,0
[TITLE] băng cướp xả_mã_tấu uy_hiếp nạn_nhân [TOPIC] phapluat [COMMENT] sợ đi tù má chẳng,0
[TITLE] tiếng vây bắt buôn ma_túy quốc_lộ [TOPIC] phapluat [COMMENT] chiến_sỹ tài người_dân phối_hợp công_an quân_dân đồng_lòng đất_nước bình_yên,0
[TITLE] cá trê đầu bẹt 31 7 kg cắn_câu thủ [TOPIC] khoahoc [COMMENT] ôi cá trê_mỹ,0
[TITLE] diễm my lan ngọc đối_lập phong_cách [TOPIC] giaitri [COMMENT] hai đẹp việt_nam đường đẹp,1
[TITLE] lão 67 tay_không hạ gục gã hàng_xóm [TOPIC] phapluat [COMMENT] 67 mặt 97 sức 27,1
[TITLE] bé 13 viết nhật_ký nhóc alvin siêu_quậy [TOPIC] giaitri [COMMENT] khởi_đầu hi_vọng tiến tương_lai,0
[TITLE] đỗ mỹ_linh_diện loạt váy hở ngực [TOPIC] giaitri [COMMENT] nhạt nhòa,1
[TITLE] barca bảng bayern champions league [TOPIC] thethao [COMMENT] ta oan_gia_ngõ hẹp đấy,0
[TITLE] bánh_trung_thu đua phục_vụ mắt [TOPIC] kinhdoanh [COMMENT] kg bánh_trung_thu biếu hộp chồng_con chả mốc_meo tiền triệu mua hình_thức kg ý_chúc trung_thu vui_vẻ,0
[TITLE] cấm xe cầu nguyễn_hữu_cảnh 6 [TOPIC] thoisu [COMMENT] dự_đoán 100 kẹt xe cua_quẹo điện_biên_phủ đường hông cầu_vượt nguyễn_hữu_cảnh chiều kẹt,0
[TITLE] ăn_trộm nửa chó đêm [TOPIC] phapluat [COMMENT] 7 tiền_án tiền_sự tái_phạm tổ_chức đề_nghị xử nghiêm hẳn tù,0
[TITLE] bale khí chất_real tottenham [TOPIC] thethao [COMMENT] hy_vọng cú bứt_tốc siêu_đẳng e,0
[TITLE] 5 trẻ chết_đuối ao [TOPIC] thoisu [COMMENT] tội chỗ vui_chơi hồ bơi thiếu_nhi nông_thôn tắm ao_hồ nguy_hiểm,0
[TITLE] bác_sĩ quyết_định tiên_phong điều_trị covid 19 [TOPIC] suckhoe [COMMENT] tuyệt_vời chúc_mừng bs nguyễn_trung_cấp,0
[TITLE] byd song plus crossover tràn_ngập công_nghệ [TOPIC] otoxemay [COMMENT] giá tiguan vw kìa 500 tr,0
[TITLE] 5 trẻ chết_đuối ao [TOPIC] thoisu [COMMENT] đau_lòng mong siêu_thoát mong trường xây bể bơi môn bơi lội học lớp 1 quê 3 tây_nguyên trường 1 2 môn bơi lội,0
[TITLE] băng cướp xả_mã_tấu uy_hiếp nạn_nhân [TOPIC] phapluat [COMMENT] 17 thanh_xuân đại_ca trại,0
[TITLE] bale tottenham mourinho [TOPIC] thethao [COMMENT] bale chạy 100 m thần khiêm_tốn_thôi chạy bale,0
[TITLE] biden đề_cử giải nobel hòa bình [TOPIC] thegioi [COMMENT] đấm xoa đà giải nobel thành giải ao làng,1
[TITLE] 5 cháu bé mẹ chăn dắt ăn_xin [TOPIC] phapluat [COMMENT] quỷ,1
[TITLE] cá_sấu nuôi nhốt già sống thế_giới [TOPIC] khoahoc [COMMENT] phản_đối giam cầm động_vật hoang_dã,0
[TITLE] cựu quản_lý chiến_dịch tranh_cử trump sở_hữu 10 khẩu súng [TOPIC] thegioi [COMMENT] nhanh_chóng,0
[TITLE] barca thắng chật_vật đội la liga [TOPIC] thethao [COMMENT] cules trận chung_kết,0
[TITLE] angelina jolie_chuộng khẩu_trang sản_xuất việt_nam [TOPIC] giaitri [COMMENT] yêu_mến c,0
[TITLE] 27 lây_nhiễm ncov cộng_đồng [TOPIC] suckhoe [COMMENT] đợt bay quốc_tế lây_nhiễm covid ta chấp_hành tuyệt_đối đeo khẩu_trang,0
[TITLE] 400 triệu mua xe cũ hỏng vặt [TOPIC] otoxemay [COMMENT] mua xe vios mới_tinh 420 triệu sàn đi chợ lành tiền thừa sức_mua bmv mẹc đời 214 215 thị_trường xe cũ mấy dòng phí sửa cao_xăng phí sửa_chữa bảo_dưỡng đổi đi sướng toàn cân_nhắc,0
[TITLE] á_hậu_hoàng diện áo_dài điệu [TOPIC] giaitri [COMMENT] ng_mẫu luộm_thuộm móng sơn_ngón ngón chu_mẫu áo_chả đặc_sắc,1
[TITLE] 20 lionel messi gắn_bó barca [TOPIC] thethao [COMMENT] chúc_mừng m10,0
[TITLE] 5 phố đi sài_gòn dự_kiến tổ_chức [TOPIC] thoisu [COMMENT] hiệu_quả phố bùi_viện hình_thành phố tây quen phố nguyễn_huệ tổ_chức sự_kiện thu_hút đông_đảo người_dân trung_tâm phố lê_lợi hàm_nghi chấp_nhận thành vòng kín kết_nối nguyễn_huệ phố đồng khởi_thi sách_thái văn_lung hiệu_quả đồng_khởi chủ_yếu trung_tâm thương_mại nhà_hàng khách_sạn văn_hóa phố đi gắn liền quán gia_đình vỉa_hè hàng rong đông vui tiếp_cận chọn_lựa thu_nhập bình_dân văn_hóa đặc_trưng phố đi thế_giới đơn_thuần đi đứa trẻ mua món thích_thái văn_lung thi_sách trông lạc_lõng vòng kết_nối tâm_lý đổ đông vui trung_tâm nguyễn_huệ 2 đường thu_hút lạc_lõng hội_chợ chợ xuân khu trái đường riêng_lẻ khô đông tham_quan đi thuận_đường đi mệt_tâm_lý thuận_đường đông vui,0
[TITLE] 38 đường tp hcm sai [TOPIC] thoisu [COMMENT] rùi đi_sâu đầu bao thế_hệ thiết_nghĩ đường sinh 1 đi suốt đời sai xấu đẹp,0
[TITLE] xảy trump nhiễm ncov [TOPIC] thegioi [COMMENT] d trump nằm danh_sách người_lớn_tuổi căng nha,0
[TITLE] báo ca_ngợi việt_nam đánh_bại covid 19 hai [TOPIC] thegioi [COMMENT] hình sóng mũi cay_cay,0
[TITLE] bảy dạy trẻ giỏi [TOPIC] giaoduc [COMMENT] bản_tính trẻ_con ham tự_giác sở_thích học song_hành tự_do khuôn_khổ áp_lực học_hành trưởng_thành,0
[TITLE] bé tử_vong tiêm vaccine viêm não [TOPIC] suckhoe [COMMENT] đau mong siêu_thoát,0
[TITLE] chàng trai 30 khối b [TOPIC] giaoduc [COMMENT] thi_muộn lợi_thế đề mức_độ tương_đương ôn_thi giúp vượt_trội điểm_số,0
[TITLE] cá mập 5 5 m áp sát thợ lặn [TOPIC] khoahoc [COMMENT] nhang_nhác trắm đen,0
[TITLE] giây_phút vận_tải cơ_ukraine lao phát_nổ [TOPIC] thegioi [COMMENT] nhiên_liệu phi_cơ cháy ghê_thiệt,0
[TITLE] hãng hàng_không bay quốc_tế 18 9 [TOPIC] thoisu [COMMENT] chi_phí cách_ly vn,0
[TITLE] cựu cố_vấn trump định ivanka phó tướng [TOPIC] thegioi [COMMENT] ủng_hộ tống_thống trump,0
[TITLE] chương_trình ép_học tiếng việt [TOPIC] giaoduc [COMMENT] năm_học dạy chữ đi vội hơi bất_hợp_lý môn,0
[TITLE] chó robot hoang_mang phố [TOPIC] khoahoc [COMMENT] tưởng_tượng 4 chân hãi,0
[TITLE] barca thắng đậm messi tịt ngòi [TOPIC] thethao [COMMENT] lý_lẽ anti thắng đồng_đội mạnh_thua messi,0
[TITLE] bến_xe miền đông hoạt_động 10 10 [TOPIC] thoisu [COMMENT] tết bà_con vất_vả bến,0
[TITLE] bác_sĩ trump mắc covid 19 [TOPIC] thegioi [COMMENT] chữa bệnh kháng_thể virus tự_nhiên miễn_nhiễm bệnh,0
[TITLE] bầu_cử mỹ hàng nghìn tuần_hành ủng_hộ trump [TOPIC] thegioi [COMMENT] vote trump,0
[TITLE] cá_voi xanh 100 [TOPIC] khoahoc [COMMENT] khả_năng hy_vọng bình_yên,0
[TITLE] barca bảng bayern champions league [TOPIC] thethao [COMMENT] barca juver đi sướng,0
[TITLE] bão hướng quảng_bình quảng_ngãi [TOPIC] thoisu [COMMENT] người_dân miền trung vất_vả thiên_nhiên tàn_khốc,0
[TITLE] cá_sấu chồm lôi cổ chó [TOPIC] khoahoc [COMMENT] nguy_hiểm con_người vô_tình mép bờ e tầm ngắm cá_sấu,0
[TITLE] bốn nguy_cơ lây_nhiễm covid 19 việt_nam [TOPIC] thoisu [COMMENT] cách_ly trường_hợp trốn lo việt_nam ta nhân_lực giám_sát cách_ly_nhỡ trường_hợp lây_nhiễm cộng_đồng chuyến bay ngưng hoạt_động ta truy_tìm tiếp_xúc lợi_nhuận hàng_không bù_đắp chi_phí điều_trị công_tác truy_tìm cách_ly,0
[TITLE] tiếng vây bắt buôn ma_túy quốc_lộ [TOPIC] phapluat [COMMENT] chúc_mừng,0
[TITLE] đề_xuất điều_chỉnh giá xăng_dầu 3 [TOPIC] kinhdoanh [COMMENT] đà tăng_giá 3 chua,1
[TITLE] hầm bí_mật biệt_động sài gòn [TOPIC] thoisu [COMMENT] di_tích lịch_sử quảng_bá kênh du_lịch,0
[TITLE] mỹ_nhân_việt 50 [TOPIC] giaitri [COMMENT] đẹp kỹ thua vợ,1
[TITLE] tiếng vây bắt buôn ma_túy quốc_lộ [TOPIC] phapluat [COMMENT] hoan_hô chiến_sĩ giỏi giangtả sung_hữu đột_phạm toang,0
[TITLE] bùi_chí_vinh xúc_động tứ_quái tkkg tái_bản [TOPIC] giaitri [COMMENT] truyện gắn liền tuổi_thơ,0
[TITLE] kona 2 0 seltos luxury [TOPIC] otoxemay [COMMENT] seltos đi thời_trang trẻ_trung_cá kona siêu_nhân,0
[TITLE] bắt cá ruộng đồng cạn [TOPIC] thoisu [COMMENT] tuổi_thơ mùa lúa chín đi tát_đìa khu_vực cá_thường quê cá tiếc_nuối,0
[TITLE] 24 tuyến hoạt_động bến_xe miền đông [TOPIC] thoisu [COMMENT] cũ chi_phí đổ đầu xăng giá vé bến vé tóm_lại thiệt_thòi người_dân đi thiệt,0
[TITLE] học_sinh điện_thoại lớp [TOPIC] giaoduc [COMMENT] phủ_nhận tiện_ích to_lớn công_nghệ đem điện_thoại thông_minh học thầy_cô giảng_bài học_sinh chăm_đầu đt,0
[TITLE] bão_tốc độc 560 km mộc [TOPIC] khoahoc [COMMENT] vân đẹp kia mộc,0
[TITLE] bale khí chất_real tottenham [TOPIC] thethao [COMMENT] bale chấn_thương hoài ham tot chấn_thương tưởng bale tối đá dè dưỡng_thương phát_ngán tottenham hy_vọng cầu_thủ thất_vọng tràn trề,0
[TITLE] sưu_tập đồ_hiệu gái đỗ mạnh_cường [TOPIC] giaitri [COMMENT] sắm món đồ xa_xỉ bé từ_thiện lắm bé ăn_no mặc ấm,0
[TITLE] 7 ngộ_độc pate_minh chay thở máy [TOPIC] suckhoe [COMMENT] trưa y_tế khuyến_cáo thuốc thực_phẩm,0
[TITLE] chém chết km tháo_chạy [TOPIC] phapluat [COMMENT] ,0
[TITLE] đồng_phục học_sinh nổi_loạn thái_lan [TOPIC] thegioi [COMMENT] đồng_phục quái_đản,1
[TITLE] chết vụ cháy cơ_sở nghiên_cứu huawei [TOPIC] thegioi [COMMENT] tội_nghiệp hwtừ mỹ xảy,0
[TITLE] bắt cá ruộng đồng cạn [TOPIC] thoisu [COMMENT] tuổi_thơ ùa ảnh tác_giả,0
[TITLE] 200 triệu mua i10 morning [TOPIC] otoxemay [COMMENT] i10 morning đẹp tùy nhu_cầu e vote i10,0
[TITLE] chàng trai vàng ngô quý_đăng làm_toán 4 [TOPIC] giaoduc [COMMENT] đăng giỏi chúc_mừng gia_đình,0
[TITLE] 7 ngộ_độc pate_minh chay thở máy [TOPIC] suckhoe [COMMENT] ăn_chay nấu kiểu đơn_giản tươi_ngon đậu đỗ rau củ nấm sức khỏe đừng ham chế_biến sẵn hương_liệu chất bảo_quản tạo_hình kiểu giả_đồ mặn ý_nghĩa ăn_chay,0
[TITLE] armenia azerbaijan giao tranh [TOPIC] thegioi [COMMENT] ngừng_bắn đàm_phán,0
[TITLE] công_nghệ giúp cải_thiện độ bền pin nhiên_liệu [TOPIC] khoahoc [COMMENT] công_nghệ pin kinh_tế gấp hai trở công_nghệ pin chì_axit tiếp,0
[TITLE] giãn ghế_ngồi máy_bay đà_nẵng [TOPIC] thoisu [COMMENT] đà_nẵng bình_yên trở_lại,0
[TITLE] bé sơ_sinh bỏ_rơi ven đường cứu [TOPIC] suckhoe [COMMENT] cầu bé cứu sống hạnh_phúc bé may thiên_đường,0
[TITLE] biệt đội áo trắng cuba đề_cử nobel hòa bình [TOPIC] thegioi [COMMENT] thiên_thần,0
[TITLE] kona 2 0 seltos luxury [TOPIC] otoxemay [COMMENT] chạy kia hyundai chất_lượng lắp_ráp kia hyundai nhựa kia lắp_lởm cọt_kẹt đi hyundai xe,0
[TITLE] thoát chết bánh_xe_bồn [TOPIC] otoxemay [COMMENT] đoạn đầu vios vàng trái xinhan liều tạt đầu xe_bồn may_mắn thương_vong xe_bồn tội,0
[TITLE] bale tottenham mourinho [TOPIC] thethao [COMMENT] tập_luyện trận đấu xứ wales hồi đầu bale tưởng đi đánh golf_lĩnh lương real lười_biếng chuyên_nghiệp,0
[TITLE] rút 3 tỷ gửi ngân_hàng mua đất [TOPIC] kinhdoanh [COMMENT] mua lắm chần_chừ,0
[TITLE] gái cristiano ronaldo_chuộng đồ_hiệu xa_xỉ [TOPIC] giaitri [COMMENT] ronaldo lựa_chọn,0
[TITLE] 50 doanh_nghiệp đấu_thầu cao_tốc bắc nam [TOPIC] thoisu [COMMENT] chất_lượng tiến_độ,0
[TITLE] 5 cháu bé mẹ chăn dắt ăn_xin [TOPIC] phapluat [COMMENT] cụ bảo_hổ thịt hai đứa con_cháu đề_nghị điều_tra nghiêm_minh hành_vi nhân_tính đối_tượng bé,1
[TITLE] quảng_nam ngộ_độc pate_minh chay [TOPIC] suckhoe [COMMENT] theo_dõi đọc cảnh_báo báo đài loa phường_xã xe loa lưu_động phường_xã,0
[TITLE] chương_trình lớp 1 xác_đáng [TOPIC] giaoduc [COMMENT] thực_lòng lô đựng sách_vở đi học học_trò chương_trình nhẹ chờ thông_tin cơ_sở báo cảnh sách_giáo_khoa kèm học tốt_môn nhẹ_tải hiệu sách cuốn_ngữ văn_lớp học tốt_ngữ văn_lớp cuốn_toán lớp y_như_rằng học môn_toán lớp môn học_trò bơi biển kiến_thức,1
[TITLE] chàng trai việt duy_nhất bốn 9 0 ielts [TOPIC] giaoduc [COMMENT] giỏi ngưỡng_mộ e,0
[TITLE] bốn trump kéo công_ty mỹ trung_quốc [TOPIC] thegioi [COMMENT] tiếc miệng_hại danh,0
[TITLE] chó hát tái_xuất_hiện 50 tuyệt_chủng [TOPIC] khoahoc [COMMENT] việt_nam gọi_là tru xui,0
[TITLE] biệt đội áo trắng cuba đề_cử nobel hòa bình [TOPIC] thegioi [COMMENT] xứng_đáng,0
[TITLE] 18 lây_nhiễm ncov cộng_đồng [TOPIC] suckhoe [COMMENT] mừng hai tuần ca lâu_nhiễm cộng_đồng mong đừng chủ_quan nghiêm_túc khuyến_cáo y_tế,0
[TITLE] bài_toán thầy_giáo việt báo [TOPIC] giaoduc [COMMENT] tam_giác cân tù_abc 2 đường cao_bg ci 2 ah góc a tiệm cận 180 độ 2 đường cao_bg ci 2 ah chứng_minh tam_giác đồng_dạng tổng 3 đường 5 ah 1 mm ah 0 2 mm ta tam_giác cân tù_abc a chiều ah 0 2 mm thỏa mãn đề_bài,0
[TITLE] britney spears ủy_thác gia_tài em_gái [TOPIC] giaitri [COMMENT] cha_mẹ con_cái già cầm tiền tỷ sức_khỏe sống,0
[TITLE] bài_toán công_nghệ_sạch điện mặt_trời nổi [TOPIC] khoahoc [COMMENT] ta hàng trăm khu công_nghiệp mái tôn hàng triệu m2 lợi_thế sẵn hạ_tầng mát nhà_xưởng lắp nlmt mái giá_thành cơ_chế khuyến_khích công_ty năng_lượng kết_hợp kcn tiềm_năng,0
[TITLE] bố_con quốc_tuấn nhạc đàn [TOPIC] giaitri [COMMENT] tình ấm_áp vầng_thái_dương,0
[TITLE] bước_tiến diệu_kỳ trúc nhi_diệu nhi [TOPIC] suckhoe [COMMENT] kì_diệu thành hiện_thực vui_mừng xúc_động y_bác sỹ chúc_mừng 2 cháu gđ cộng_đồng động_viên,0
[TITLE] bé gái 5 nhào_lộn 80 phút [TOPIC] giaoduc [COMMENT] tuyệt_vời nuôi_dưỡng thiên_tài chúc_mừng gia_đình cháu,0
[TITLE] ấm nhà_trump âm_tính ncov [TOPIC] thegioi [COMMENT] tài_tử điện_ảnh,0
[TITLE] sưu_tập đồ_hiệu gái đỗ mạnh_cường [TOPIC] giaitri [COMMENT] trang tươi_sáng bé,0
[TITLE] hyundai i10 sedan fadil [TOPIC] otoxemay [COMMENT] i10 sedan hợp_lý rộng_rãi cốp đồ,0
[TITLE] phục_dựng gương_mặt 54 hoàng_đế la_mã [TOPIC] khoahoc [COMMENT] hài hoàng_đế la_mã kiểu tóc thanh_niên thế_kỉ 21,0
[TITLE] biển đông áp_thấp_nhiệt_đới [TOPIC] thoisu [COMMENT] thương miền trung,0
[TITLE] bé trai hai chó becgie cắn nát mặt [TOPIC] suckhoe [COMMENT] chó chó mãi chó đừng tôn ngang_hàng,0
[TITLE] chim cổ_đỏ nuôi nhầm cúc cu [TOPIC] khoahoc [COMMENT] chim tu_hú vn,0
[TITLE] 400 triệu attrage soluto [TOPIC] otoxemay [COMMENT] lái thử xong 9 10 cơ_bản ngang chủ_yếu khác_biệt option,0
[TITLE] biệt đội áo trắng cuba đề_cử nobel hòa bình [TOPIC] thegioi [COMMENT] phiếu bầu,0
[TITLE] brioni biểu_tượng suit làng mốt [TOPIC] giaitri [COMMENT] mặc áo_sơmi quần_jean brioni cảm_giác khác_biệt xứng_đáng tiền,0
[TITLE] 300 triệu mua chevrolet cruze 2015 [TOPIC] otoxemay [COMMENT] 300 đấy đời xe đi mua mấy xin_lỗi chê đi dòng sướng atits đừng mấy vios city acen,0
[TITLE] việt bắc đề_văn tốt_nghiệp thpt đợt hai [TOPIC] giaoduc [COMMENT] 2007 thi tn phân_tích đoạn thơ như_in câu môn_văn 13 trường 16 chân 3,0
[TITLE] trump nhiễm ncov hai hệ_quả ốm [TOPIC] thegioi [COMMENT] cầu_mong khỏe,0
[TITLE] quảng_nam ngộ_độc pate_minh chay [TOPIC] suckhoe [COMMENT] phụ_gia chất bảo_quản hạn 6,0
[TITLE] cá trê đầu bẹt 31 7 kg cắn_câu thủ [TOPIC] khoahoc [COMMENT] ngon chẹp chẹp,0
[TITLE] 5 cháu bé mẹ chăn dắt ăn_xin [TOPIC] phapluat [COMMENT] tồn_tại xã_hội,0
[TITLE] 7 nút giao_thông cửa_ngõ tp hcm [TOPIC] thoisu [COMMENT] ý_kiến cầu_vượt cát lái xlhn hàng xảy kẹt xe xung_đột giao_thông làn xe_máy cầu rạch sg làn ô_tô cầu_vượt rẽ trái mai_chí_thọ bất_hợp_lý kẹt xe xe_máy đổ sg giải_quyết đề_xuất xây 1 cầu_vượt 2 làn xe xe_gắn_máy băng dòng ô_tô tách 2 dòng xe,0
[TITLE] chó hát tái_xuất_hiện 50 tuyệt_chủng [TOPIC] khoahoc [COMMENT] loài chó tiếng tru tiếng tru bổng trầm âm_vực hòa âm_lão luyện âm_thanh chó giọng điệu đẹp nòi chó săn_đuổi foxhound thường_tru quấy_rầy kích_thích,0
[TITLE] cuộc_gọi điện_thoại_di_động [TOPIC] khoahoc [COMMENT] phát_minh vĩ_đại thế_giới ta điện_thoại máy_tính,0
[TITLE] dàn hoa_hậu á_hậu việt_nam hội_ngộ [TOPIC] giaitri [COMMENT] tiểu vy 10,0
[TITLE] dự_án điện mặt_trời hút hàng chục nghìn tỷ vốn trái_phiếu [TOPIC] kinhdoanh [COMMENT] giải_pháp kiểm_soát chất_lượng pin đầu 10 đau_đầu dự_án,0
[TITLE] chàng trai việt duy_nhất bốn 9 0 ielts [TOPIC] giaoduc [COMMENT] ta giỏi công_nhận công_việc chuyên_môn j tìm_tòi chê_bai hạ khả_năng,1
[TITLE] kẻ cưỡng_hiếp trẻ_em ngã gục phạt 52 roi [TOPIC] thegioi [COMMENT] tội tội tội_ác hiếp_dâm trẻ_em tội ghê_tởm trừng_phạt thích_đáng,1
[TITLE] 50 vàng đầu_tư [TOPIC] kinhdoanh [COMMENT] chờ 5 vàng 35 triệu,0
[TITLE] cụ 82 sinh_viên [TOPIC] giaoduc [COMMENT] 2 diển nể_phục chúc sức_khỏe hoàn_thành ước_mơ,0
[TITLE] bale trở tottenham [TOPIC] thethao [COMMENT] báo bại_đế ủng_hộ fans_cuồng đừng hát điệp_khúc cũ đổ thừa chủ_tịch đem bắt_xài mu nha,0
[TITLE] 24 tuyến hoạt_động bến_xe miền đông [TOPIC] thoisu [COMMENT] quê tiếc tiền thay_vì ve 4 ve 1 đi bus 1 đoạn đi xe_ôm đồ_đạc kí gửi bưu_điện phát đi đồ lỉnh_kỉnh chán đi 1 túi đeo chéo đựng cần_thiết đồ_đạc gửi phát loằng_ngoằng tiếc chi 100 ngàn,0
[TITLE] đan trường album bolero [TOPIC] giaitri [COMMENT] ngại_ngùng tuấn_vũ a_trường tiếp bản_nhạc trẻ hát ta a bản_nhạc xưa đừng cố hát_thể_loại,1
[TITLE] chiến_lược thu thế_giới di_động [TOPIC] kinhdoanh [COMMENT] kinh_doanh sản_phẩm điện_máy thực_chất tỷ_suất lợi_nhuận chiếm diện_tích trưng_bày đmx mini có_lẽ hướng sản_phẩm đồ_điện gia_dụng profit margin chiếm diện_tích trưng_bày vận_chuyển lắp_đặt hướng đi thực tiềm_năng bù_lỗ số_lượng cửa_hàng mức_độ tối_ưu luân_chuyển hàng hóa bảo_hành doanh_thu đồng_nghĩa lợi_nhuận thu,0
[TITLE] messi fati giúp barca đại_thắng trận ra_quân la liga [TOPIC] thethao [COMMENT] su đi fati 17 gồng gánh tạ bảo_si nhường_pen nhường cú hattrick sự_nghiệp si thời_giờ chực_chờ ăn_may p p p,1
[TITLE] arsenal thắng trận hai liên_tiếp [TOPIC] thethao [COMMENT] chúc_mừng arsenal khởi_đầu mùa giải ấn_tượng,0
[TITLE] chương_trình ép_học tiếng việt [TOPIC] giaoduc [COMMENT] ủng_hộ vnexpress viết giáo_sư tác_giả_thuyết giải_trình phản_biện ý_kiến đồng_tình quan_điểm tác_giả 1 chương_trình học hoàn_tất 10 tiết tuần nội_dung giảng_dạy 20 tiết_học 2 đa_số sỉ lớp_học 40 sách chương_trình học hy_vọng 10 lớp 30 học_sinh chương_trình sách_giáo_khoa song_hành phương_tiện tương_tác cơ_bản học_sinh giáo_viên 3 giáo_dục định_hướng phổ_thông phụ_huynh giáo_viên thành_thị phản_ánh chương_trình học miền miền núi cảm_thán diễn 4 học 29 chữ_cái căn_bản nội_dung câu chữ bài_học 140 vần tiếng việt làm_khó học_sinh học vỡ_lòng đề_nghị vần phức_tạp liệt_kê trang sách_giáo_khoa tiếp_xúc dần quen học ngoại_ngữ 5 tiếng việt căn_bản môn_học dựa khả_năng tiếng việt học_sinh thiết_kế chương_trình đề_nghị học môn_học chương_trình đi tương_tác tư_duy ngôn_ngữ áp_lực nửa học_sinh phát_triển trí_óc thông_thường chân_thành cám_ơn giáo_sư thuyết,0
[TITLE] chuột to thỏ xâm_chiếm dân [TOPIC] khoahoc [COMMENT] bình_thường_ngày chó nuôi 1 cỡ phích nằm thẳng_cẳng hôm đổ rác hàng_xóm sợ xích_mèo mấy hôm,0
[TITLE] ăn_trộm nửa chó đêm [TOPIC] phapluat [COMMENT] nhà_hàng mua trời,0
[TITLE] chém chết km tháo_chạy [TOPIC] phapluat [COMMENT] hóng án,0
[TITLE] diện_mạo keanu reeves [TOPIC] giaitri [COMMENT] ta lai 1 xíu đẹp đằng soái ca lai 4 dòng máu nhật bảo_sao đẹp nét đẹp chuẩn chỉnh,0
[TITLE] thoát nhốt cốp ôtô [TOPIC] otoxemay [COMMENT] bổ_ích đoàn dũng_huy dạy trẻ dạy bơi dạy leo trèo phòng cháy xảy kẹt quên trẻ cẩn_thận,0
[TITLE] váy biểu_tượng quyến_rũ marilyn monroe [TOPIC] giaitri [COMMENT] bắt_chước thần_thái động_tác dáng váy tung bay hai cánh thiên_thần minh_tinh bắt_chước trông buồn_cười,0
[TITLE] 10 xoay cục_diện bầu_cử mỹ [TOPIC] thegioi [COMMENT] viết phân_tích,0
[TITLE] 5 cháu bé mẹ chăn dắt ăn_xin [TOPIC] phapluat [COMMENT] ko tưởng_tượng nổi thời_đại gđ gọi_là gđ sống mông_muội dã_man thời_nguyên thủy,1
[TITLE] dàn tiệm cà_phê hoàng_tử hội_ngộ 13 [TOPIC] giaitri [COMMENT] phim coi vui lắm vui phim_hài vui nhẹ_nhàng má tối toàn cải_lương coi phim xong phim hàn,1
[TITLE] cá mập_trắng cắn thuyền ngư_dân [TOPIC] khoahoc [COMMENT] trời đánh bữa ăn_hả tụi tui cá_mập,0
[TITLE] 38 đường tp hcm sai [TOPIC] thoisu [COMMENT] sổ hộ_khẩu giấy chứng_nhận quyền đất khổ người_dân,0
[TITLE] bữa sơ_chế nở_rộ covid 19 [TOPIC] kinhdoanh [COMMENT] ghét dịch_vụ mấy miếng cà_rốt bé tí 1 túi mấy cọng rau túi xong đống hạt vi nhựa sạch_sẽ an_toàn xong đống ni_lông thải môi_trường,0
[TITLE] 350 000 bé hàng chào_đời [TOPIC] suckhoe [COMMENT] kiếm 1 bé đau_lòng,0
